,date,country,GDP,出口金额,工业,股票市值,国际收支金融账户差额,国际收支经常账户差额,国际收支经常账户贷方,国际收支经常账户借方,国际收支资本账户差额,国际收支资本账户贷方,国际收支资本账户借方,国际收支差额,国际投资头寸资产,国际投资头寸负债,国际投资头寸净额,进口金额,名义有效汇率,零售额,CPI,失业率,中央银行政策利率,quarter,ADM0_ISO,first,second,third,year
2202,2017-12-31,墨西哥,1.4,10.086666666666668,-0.070366666666667,17.429109455427923,-40.3759800923564,90.71842840601109,11.85366017195584,9.565424561270468,684.7890386616764,250.4939773703584,7.997674309407944,-14.82172503050893,6.354709160329981,10.11383059261092,-14.82267905244968,11.046666666666667,2.478949203392768,0.746121940134918,6.593037333333333,3.444878,7.083333333333333,4,MEX,0.8249039912922173,0.8036788222498826,0.6796796422461381,2017
2203,2018-03-31,墨西哥,1.1,11.316666666666666,-1.225866666666667,15.364305358315724,-4132.226100809751,9.116349783141072,11.35789185990713,9.20579209366514,9.871814942697592,-4.357817184271948,-6.005733668797898,-7.356961084989634,4.426190513790456,5.801874284239672,-7.360456622183697,9.96,4.270239925740065,2.979082228090271,5.306822,3.181018,7.416666666666667,1,MEX,0.6612459627052126,0.7259182146191695,0.8181549543732096,2018
2204,2018-06-30,墨西哥,2.9,11.146666666666667,1.462,-3.290729319837546,16.88993478014838,-43.26664467687729,12.26106899735193,12.93681732221639,1.548654355039342,6.505546899574717,4.445457812536104,3.181692281680461,3.893780531926673,0.50641194472754,3.180841943195393,13.566666666666666,-6.357726750582585,4.911252386599011,4.567968,3.34995,7.583333333333333,2,MEX,0.2300548577194318,0.2141352224000888,0.6275316275807146,2018
2205,2018-09-30,墨西哥,2.8,11.99,1.343666666666667,-0.013289001388265,34.07040075317841,-13.35939691444655,11.69723403702515,11.76429925998811,-0.489949253018994,5.950149408333715,5.109537680652701,-4.145579269473154,1.690720335209575,2.876755891456316,-4.146423110864144,11.013333333333334,-4.817579116329057,3.555953345755667,4.911835666666667,3.251407,7.75,3,MEX,0.6539384384808775,0.6251925758585642,0.6574935621471087,2018
2206,2018-12-31,墨西哥,1.1,6.673333333333333,-0.838333333333333,-9.054232432512594,46.51920786298038,-1535.430678308655,5.623848437091949,8.514901945896845,-105.6774457602002,-85.29269933514132,-2.581547266627196,-4.247947728442627,-1.732138085853064,1.03647409168365,-4.248799497688449,7.616666666666667,-2.388596554339699,4.54830934754164,4.816903666666667,3.364898,8,4,MEX,0.7295713703714393,0.7421899276216206,0.6786952294564412,2018
2207,2019-03-31,墨西哥,0.9,2.966666666666667,-0.156,-7.750357956047651,-19.39905362883191,4.839597737403011,5.022921396141723,4.160176253674699,-47.84789395760447,58.31827166537124,55.31779519887729,-3.760398229167206,-1.335229838531313,1.088054156422272,-3.758480083245012,2.746666666666667,0.716568092014066,5.255904991334677,4.103353666666667,3.396297,8.25,1,MEX,0.5757123389665628,0.6428328973633307,0.7348614477627206,2019
2208,2019-06-30,墨西哥,-1,4.706666666666667,-1.9978,-1.807583354239925,71.72082021436565,230.1509606598204,5.505050415394633,-1.01023200108516,75.42134373663087,30.99461110102994,5.3378181787149,-10.16533802040326,0.313837598551325,4.857890178352517,-10.16566124384987,-2.136666666666667,4.262220921937443,3.772406757067817,4.214198333333333,3.567635,8.25,2,MEX,0.7773076426498892,0.7385175664928042,0.7208255336819195,2019
2209,2019-09-30,墨西哥,-0.5,2.12,-1.7461,-15.928777336133884,104.2000161280335,95.62664300122896,3.447157545153921,-0.607340025894333,51.36462360934693,11.772404032008,2.479498653593132,-0.26919495898556,0.621113155554675,0.449055128661262,-0.269207754552825,-2.01,-1.062685177780306,4.989377987128112,3.313763666666667,3.488889,8,3,MEX,0.6461242693197755,0.639389975424332,0.6814448635964224,2019
2210,2019-12-31,墨西哥,-1,-0.503333333333333,-3.040466666666667,6.158091666872469,70.62060749031716,168.6718497902686,-0.400199134117967,-5.19282190870339,22.59745090733604,10.72172346950128,2.842838600516633,-11.75288155271859,4.842299999632057,8.142619457159581,-11.75217585635742,-5.816666666666667,3.739283300716237,4.40302406562039,2.940864333333333,3.414887,7.5,4,MEX,0.785164704250546,0.7239965443146263,0.6440216774083366,2019
2211,2020-03-31,墨西哥,-1.4,0.353333333333333,-2.5504,-11.493289113111018,45.82254883735579,38.91947987139127,-0.542965330387818,-3.609972247706834,62.76899893897846,-6.996106936163376,-22.21016139198757,19.10952726459913,3.327529720414662,-7.629010998759691,19.11023489463989,-4.676666666666667,-1.955146783840215,1.969154100266399,3.394536333333333,3.469777,6.916666666666667,1,MEX,0.771284181978151,0.8100571410642377,0.8423548382656124,2020
2212,2020-06-30,墨西哥,-20.3,-36.93666666666667,-24.3769,-26.127717686463512,403.6872804487062,-107.0178721166168,-36.2946993119949,-33.72386829452476,651.7162007499701,26.37937464878396,-11.76762194764543,18.77281162365797,4.940499756715295,-6.551372882281349,18.77427231028086,-33.123333333333335,-16.353664048807282,-5.921228417737553,2.773143666666667,4.906542,5.5,2,MEX,0.8653267833017578,0.8260338335352704,0.770559329759826,2020
2213,2020-09-30,墨西哥,-8.1,-4.403333333333333,-7.2135,-19.034616988807933,4730.788805764924,6768.804913226493,-7.594538759794532,-19.76937946172079,35.69879384442168,-44.74815756362873,-44.11603583951105,20.04516548641551,8.695341788269976,-5.332251351875815,20.04635659432006,-18.96,-12.260263432291852,-5.561032639389065,3.895201666666667,4.953188,4.583333333333333,3,MEX,0.7037345788209509,0.7330673728319392,0.7069414184732278,2020
