,date,country,GDP,quarter,year
4571,2019-12-31,西班牙,1.5,4,2019
4572,2020-03-31,西班牙,-4.6,1,2020
4573,2020-06-30,西班牙,-21.7,2,2020
4574,2020-09-30,西班牙,-9.2,3,2020
4575,2020-12-31,西班牙,-9.2,4,2020
4576,2021-03-31,西班牙,-3.6,1,2021
4577,2021-06-30,西班牙,19.4,2,2021
4578,2021-09-30,西班牙,5.1,3,2021
4579,2021-12-31,西班牙,7,4,2021
4580,2022-03-31,西班牙,6.8,1,2022
4581,2022-06-30,西班牙,7.2,2,2022
4582,2022-09-30,西班牙,5.4,3,2022
4583,2022-12-31,西班牙,3.8,4,2022
4584,2023-03-31,西班牙,4,1,2023
4585,2023-06-30,西班牙,2,2,2023
4586,2023-09-30,西班牙,1.9,3,2023
4587,2023-12-31,西班牙,2.1,4,2023
4588,2024-03-31,西班牙,2.5,1,2024
4842,2011-03-31,印度尼西亚,6.48,1,2011
4843,2011-06-30,印度尼西亚,6.27,2,2011
4844,2011-09-30,印度尼西亚,6.01,3,2011
4845,2011-12-31,印度尼西亚,5.94,4,2011
4846,2012-03-31,印度尼西亚,6.11,1,2012
4847,2012-06-30,印度尼西亚,6.21,2,2012
4848,2012-09-30,印度尼西亚,5.94,3,2012
4849,2012-12-31,印度尼西亚,5.87,4,2012
4850,2013-03-31,印度尼西亚,5.54,1,2013
4851,2013-06-30,印度尼西亚,5.59,2,2013
4852,2013-09-30,印度尼西亚,5.52,3,2013
4853,2013-12-31,印度尼西亚,5.58,4,2013
4854,2014-03-31,印度尼西亚,5.12,1,2014
4855,2014-06-30,印度尼西亚,4.94,2,2014
4856,2014-09-30,印度尼西亚,4.93,3,2014
4857,2014-12-31,印度尼西亚,5.05,4,2014
4858,2015-03-31,印度尼西亚,4.83,1,2015
4859,2015-06-30,印度尼西亚,4.74,2,2015
4860,2015-09-30,印度尼西亚,4.78,3,2015
4861,2015-12-31,印度尼西亚,5.15,4,2015
4862,2016-03-31,印度尼西亚,4.94,1,2016
4863,2016-06-30,印度尼西亚,5.21,2,2016
4864,2016-09-30,印度尼西亚,5.03,3,2016
4865,2016-12-31,印度尼西亚,4.94,4,2016
4866,2017-03-31,印度尼西亚,5.01,1,2017
4867,2017-06-30,印度尼西亚,5.01,2,2017
4868,2017-09-30,印度尼西亚,5.06,3,2017
4869,2017-12-31,印度尼西亚,5.19,4,2017
4870,2018-03-31,印度尼西亚,5.07,1,2018
4871,2018-06-30,印度尼西亚,5.27,2,2018
4872,2018-09-30,印度尼西亚,5.17,3,2018
4873,2018-12-31,印度尼西亚,5.18,4,2018
4874,2019-03-31,印度尼西亚,5.06,1,2019
4875,2019-06-30,印度尼西亚,5.05,2,2019
4876,2019-09-30,印度尼西亚,5.01,3,2019
4877,2019-12-31,印度尼西亚,4.96,4,2019
4878,2020-03-31,印度尼西亚,2.97,1,2020
4879,2020-06-30,印度尼西亚,-5.32,2,2020
4880,2020-09-30,印度尼西亚,-3.49,3,2020
4881,2020-12-31,印度尼西亚,-2.17,4,2020
4882,2021-03-31,印度尼西亚,-0.69,1,2021
4883,2021-06-30,印度尼西亚,7.08,2,2021
4884,2021-09-30,印度尼西亚,3.53,3,2021
4885,2021-12-31,印度尼西亚,5.03,4,2021
4886,2022-03-31,印度尼西亚,5.02,1,2022
4887,2022-06-30,印度尼西亚,5.46,2,2022
4888,2022-09-30,印度尼西亚,5.73,3,2022
4889,2022-12-31,印度尼西亚,5.01,4,2022
4890,2023-03-31,印度尼西亚,5.04,1,2023
4891,2023-06-30,印度尼西亚,5.17,2,2023
4892,2023-09-30,印度尼西亚,4.94,3,2023
4893,2023-12-31,印度尼西亚,5.04,4,2023
4894,2024-03-31,印度尼西亚,5.11,1,2024
5060,1989-03-31,荷兰,4.1,1,1989
5061,1989-06-30,荷兰,4.6,2,1989
5062,1989-09-30,荷兰,4.6,3,1989
5063,1989-12-31,荷兰,4.6,4,1989
5064,1990-03-31,荷兰,4.2,1,1990
5065,1990-06-30,荷兰,3.8,2,1990
5066,1990-09-30,荷兰,4.3,3,1990
5067,1990-12-31,荷兰,4.4,4,1990
5068,1991-03-31,荷兰,2.6,1,1991
5069,1991-06-30,荷兰,2.9,2,1991
5070,1991-09-30,荷兰,2,3,1991
5071,1991-12-31,荷兰,2.3,4,1991
5072,1992-03-31,荷兰,3.4,1,1992
5073,1992-06-30,荷兰,1.3,2,1992
5074,1992-09-30,荷兰,1.2,3,1992
5075,1992-12-31,荷兰,0.5,4,1992
5076,1993-03-31,荷兰,0.4,1,1993
5077,1993-06-30,荷兰,1.6,2,1993
5078,1993-09-30,荷兰,2.1,3,1993
5079,1993-12-31,荷兰,1,4,1993
5080,1994-03-31,荷兰,1.9,1,1994
5081,1994-06-30,荷兰,2.9,2,1994
5082,1994-09-30,荷兰,2.8,3,1994
5083,1994-12-31,荷兰,4.4,4,1994
5084,1995-03-31,荷兰,3.6,1,1995
5085,1995-06-30,荷兰,3.2,2,1995
5086,1995-09-30,荷兰,3.3,3,1995
5087,1995-12-31,荷兰,3,4,1995
5088,1996-03-31,荷兰,8.4,1,1996
5089,1996-06-30,荷兰,9.1,2,1996
5090,1996-09-30,荷兰,9.2,3,1996
5091,1996-12-31,荷兰,9.2,4,1996
5092,1997-03-31,荷兰,4.4,1,1997
5093,1997-06-30,荷兰,4.2,2,1997
5094,1997-09-30,荷兰,4.2,3,1997
5095,1997-12-31,荷兰,4.8,4,1997
5096,1998-03-31,荷兰,5.4,1,1998
5097,1998-06-30,荷兰,4.8,2,1998
5098,1998-09-30,荷兰,4.2,3,1998
5099,1998-12-31,荷兰,3.8,4,1998
5100,1999-03-31,荷兰,4.3,1,1999
5101,1999-06-30,荷兰,4.7,2,1999
5102,1999-09-30,荷兰,5.2,3,1999
5103,1999-12-31,荷兰,5.6,4,1999
5104,2000-03-31,荷兰,4.6,1,2000
5105,2000-06-30,荷兰,4.6,2,2000
5106,2000-09-30,荷兰,4.1,3,2000
5107,2000-12-31,荷兰,3.9,4,2000
5108,2001-03-31,荷兰,3.5,1,2001
5109,2001-06-30,荷兰,2.7,2,2001
5110,2001-09-30,荷兰,2.1,3,2001
5111,2001-12-31,荷兰,1.1,4,2001
5112,2002-03-31,荷兰,0.4,1,2002
5113,2002-06-30,荷兰,0.3,2,2002
5114,2002-09-30,荷兰,0.1,3,2002
5115,2002-12-31,荷兰,0.2,4,2002
5116,2003-03-31,荷兰,0.6,1,2003
5117,2003-06-30,荷兰,-0.1,2,2003
5118,2003-09-30,荷兰,-0.2,3,2003
5119,2003-12-31,荷兰,0.4,4,2003
5120,2004-03-31,荷兰,1.1,1,2004
5121,2004-06-30,荷兰,2,2,2004
5122,2004-09-30,荷兰,2.2,3,2004
5123,2004-12-31,荷兰,1.8,4,2004
5124,2005-03-31,荷兰,1.1,1,2005
5125,2005-06-30,荷兰,1.5,2,2005
5126,2005-09-30,荷兰,2.6,3,2005
5127,2005-12-31,荷兰,3.1,4,2005
5128,2006-03-31,荷兰,3.4,1,2006
5129,2006-06-30,荷兰,4.2,2,2006
5130,2006-09-30,荷兰,3.4,3,2006
5131,2006-12-31,荷兰,3.6,4,2006
5132,2007-03-31,荷兰,4.2,1,2007
5133,2007-06-30,荷兰,3.2,2,2007
5134,2007-09-30,荷兰,3.8,3,2007
5135,2007-12-31,荷兰,4.4,4,2007
5136,2008-03-31,荷兰,3.9,1,2008
5137,2008-06-30,荷兰,3.4,2,2008
5138,2008-09-30,荷兰,2,3,2008
5139,2008-12-31,荷兰,-0.6,4,2008
5140,2009-03-31,荷兰,-3.5,1,2009
5141,2009-06-30,荷兰,-4.5,2,2009
5142,2009-09-30,荷兰,-4.2,3,2009
5143,2009-12-31,荷兰,-2.5,4,2009
5144,2010-03-31,荷兰,-0.2,1,2010
5145,2010-06-30,荷兰,1.7,2,2010
5146,2010-09-30,荷兰,1.7,3,2010
5147,2010-12-31,荷兰,1.9,4,2010
5148,2011-03-31,荷兰,3,1,2011
5149,2011-06-30,荷兰,2,2,2011
5150,2011-09-30,荷兰,1.8,3,2011
5151,2011-12-31,荷兰,0.4,4,2011
5152,2012-03-31,荷兰,-0.8,1,2012
5153,2012-06-30,荷兰,-0.8,2,2012
5154,2012-09-30,荷兰,-1.1,3,2012
5155,2012-12-31,荷兰,-1.2,4,2012
5156,2013-03-31,荷兰,-1.1,1,2013
5157,2013-06-30,荷兰,-0.6,2,2013
5158,2013-09-30,荷兰,0.3,3,2013
5159,2013-12-31,荷兰,1.5,4,2013
5160,2014-03-31,荷兰,1.8,1,2014
5161,2014-06-30,荷兰,1.7,2,2014
5162,2014-09-30,荷兰,1.1,3,2014
5163,2014-12-31,荷兰,1.9,4,2014
5164,2015-03-31,荷兰,2,1,2015
5165,2015-06-30,荷兰,2.2,2,2015
5166,2015-09-30,荷兰,2.7,3,2015
5167,2015-12-31,荷兰,1.5,4,2015
5168,2016-03-31,荷兰,1.8,1,2016
5169,2016-06-30,荷兰,2.1,2,2016
5170,2016-09-30,荷兰,2.6,3,2016
5171,2016-12-31,荷兰,3.2,4,2016
5172,2017-03-31,荷兰,3.1,1,2017
5173,2017-06-30,荷兰,2.8,2,2017
5174,2017-09-30,荷兰,2.7,3,2017
5175,2017-12-31,荷兰,2.5,4,2017
5176,2018-03-31,荷兰,2.6,1,2018
5177,2018-06-30,荷兰,2.6,2,2018
5178,2018-09-30,荷兰,2.1,3,2018
5179,2018-12-31,荷兰,1.7,4,2018
5180,2019-03-31,荷兰,2.2,1,2019
5181,2019-06-30,荷兰,2.2,2,2019
5182,2019-09-30,荷兰,2.5,3,2019
5183,2019-12-31,荷兰,2.3,4,2019
5184,2020-03-31,荷兰,-0.1,1,2020
5185,2020-06-30,荷兰,-8.8,2,2020
5186,2020-09-30,荷兰,-3.3,3,2020
5187,2020-12-31,荷兰,-3,4,2020
5188,2021-03-31,荷兰,-1.1,1,2021
5189,2021-06-30,荷兰,12.2,2,2021
5190,2021-09-30,荷兰,7.3,3,2021
5191,2021-12-31,荷兰,7,4,2021
5192,2022-03-31,荷兰,7.1,1,2022
5193,2022-06-30,荷兰,5.8,2,2022
5194,2022-09-30,荷兰,3.8,3,2022
5195,2022-12-31,荷兰,3.5,4,2022
5196,2023-03-31,荷兰,2.3,1,2023
5197,2023-06-30,荷兰,-0.5,2,2023
5198,2023-09-30,荷兰,-0.9,3,2023
5199,2023-12-31,荷兰,-0.6,4,2023
5200,2024-03-31,荷兰,-0.8,1,2024
5406,1999-03-31,土耳其,-4.1,1,1999
5407,1999-06-30,土耳其,-3.9,2,1999
5408,1999-09-30,土耳其,-4.1,3,1999
5409,1999-12-31,土耳其,-1,4,1999
5410,2000-03-31,土耳其,2.3,1,2000
5411,2000-06-30,土耳其,6.8,2,2000
5412,2000-09-30,土耳其,10.3,3,2000
5413,2000-12-31,土耳其,8.6,4,2000
5414,2001-03-31,土耳其,1.5,1,2001
5415,2001-06-30,土耳其,-7.1,2,2001
5416,2001-09-30,土耳其,-7.3,3,2001
5417,2001-12-31,土耳其,-10.1,4,2001
5418,2002-03-31,土耳其,-1.7,1,2002
5419,2002-06-30,土耳其,7.8,2,2002
5420,2002-09-30,土耳其,7.9,3,2002
5421,2002-12-31,土耳其,12.1,4,2002
5422,2003-03-31,土耳其,8.1,1,2003
5423,2003-06-30,土耳其,4,2,2003
5424,2003-09-30,土耳其,5.5,3,2003
5425,2003-12-31,土耳其,6.4,4,2003
5426,2004-03-31,土耳其,9.2,1,2004
5427,2004-06-30,土耳其,11.4,2,2004
5428,2004-09-30,土耳其,9.5,3,2004
5429,2004-12-31,土耳其,8.1,4,2004
5430,2005-03-31,土耳其,10,1,2005
5431,2005-06-30,土耳其,8,2,2005
5432,2005-09-30,土耳其,8.3,3,2005
5433,2005-12-31,土耳其,10.1,4,2005
5434,2006-03-31,土耳其,6.4,1,2006
5435,2006-06-30,土耳其,9.2,2,2006
5436,2006-09-30,土耳其,6.9,3,2006
5437,2006-12-31,土耳其,5.8,4,2006
5438,2007-03-31,土耳其,6.5,1,2007
5439,2007-06-30,土耳其,3.4,2,2007
5440,2007-09-30,土耳其,4.8,3,2007
5441,2007-12-31,土耳其,6,4,2007
5442,2008-03-31,土耳其,6.3,1,2008
5443,2008-06-30,土耳其,2.5,2,2008
5444,2008-09-30,土耳其,0,3,2008
5445,2008-12-31,土耳其,-5.8,4,2008
5446,2009-03-31,土耳其,-12.9,1,2009
5447,2009-06-30,土耳其,-6.1,2,2009
5448,2009-09-30,土耳其,-2.1,3,2009
5449,2009-12-31,土耳其,2.4,4,2009
5450,2010-03-31,土耳其,8.3,1,2010
5451,2010-06-30,土耳其,8,2,2010
5452,2010-09-30,土耳其,8.4,3,2010
5453,2010-12-31,土耳其,9.6,4,2010
5454,2011-03-31,土耳其,12.4,1,2011
5455,2011-06-30,土耳其,11.2,2,2011
5456,2011-09-30,土耳其,11.1,3,2011
5457,2011-12-31,土耳其,9.3,4,2011
5458,2012-03-31,土耳其,6,1,2012
5459,2012-06-30,土耳其,4.9,2,2012
5460,2012-09-30,土耳其,4,3,2012
5461,2012-12-31,土耳其,4.2,4,2012
5462,2013-03-31,土耳其,8.3,1,2013
5463,2013-06-30,土耳其,9.5,2,2013
5464,2013-09-30,土耳其,9.2,3,2013
5465,2013-12-31,土耳其,7.7,4,2013
5466,2014-03-31,土耳其,7.7,1,2014
5467,2014-06-30,土耳其,2.9,2,2014
5468,2014-09-30,土耳其,3.9,3,2014
5469,2014-12-31,土耳其,5.1,4,2014
5470,2015-03-31,土耳其,4.1,1,2015
5471,2015-06-30,土耳其,7.4,2,2015
5472,2015-09-30,土耳其,6.3,3,2015
5473,2015-12-31,土耳其,6.1,4,2015
5474,2016-03-31,土耳其,4.5,1,2016
5475,2016-06-30,土耳其,4.4,2,2016
5476,2016-09-30,土耳其,0,3,2016
5477,2016-12-31,土耳其,4.3,4,2016
5478,2017-03-31,土耳其,5.4,1,2017
5479,2017-06-30,土耳其,6.3,2,2017
5480,2017-09-30,土耳其,11.1,3,2017
5481,2017-12-31,土耳其,7.2,4,2017
5482,2018-03-31,土耳其,7.1,1,2018
5483,2018-06-30,土耳其,5.4,2,2018
5484,2018-09-30,土耳其,2.8,3,2018
5485,2018-12-31,土耳其,-2.6,4,2018
5486,2019-03-31,土耳其,-2.3,1,2019
5487,2019-06-30,土耳其,-0.7,2,2019
5488,2019-09-30,土耳其,0.8,3,2019
5489,2019-12-31,土耳其,5.8,4,2019
5490,2020-03-31,土耳其,4.4,1,2020
5491,2020-06-30,土耳其,-8.9,2,2020
5492,2020-09-30,土耳其,5.5,3,2020
5493,2020-12-31,土耳其,5.6,4,2020
5494,2021-03-31,土耳其,7.6,1,2021
5495,2021-06-30,土耳其,22.6,2,2021
5496,2021-09-30,土耳其,9.1,3,2021
5497,2021-12-31,土耳其,9.3,4,2021
5498,2022-03-31,土耳其,7.3,1,2022
5499,2022-06-30,土耳其,7,2,2022
5500,2022-09-30,土耳其,3.8,3,2022
5501,2022-12-31,土耳其,3.4,4,2022
5502,2023-03-31,土耳其,3,1,2023
5503,2023-06-30,土耳其,5.2,2,2023
5504,2023-09-30,土耳其,5,3,2023
5505,2023-12-31,土耳其,4.8,4,2023
5506,2024-03-31,土耳其,7.4,1,2024
5760,2011-03-31,沙特,11.16,1,2011
5761,2011-06-30,沙特,12.25,2,2011
5762,2011-09-30,沙特,14.57,3,2011
5763,2011-12-31,沙特,6.58,4,2011
5764,2012-03-31,沙特,8.74,1,2012
5765,2012-06-30,沙特,7.07,2,2012
5766,2012-09-30,沙特,4.97,3,2012
5767,2012-12-31,沙特,1.21,4,2012
5768,2013-03-31,沙特,-0.28,1,2013
5769,2013-06-30,沙特,1.7,2,2013
5770,2013-09-30,沙特,3.81,3,2013
5771,2013-12-31,沙特,4.9,4,2013
5772,2014-03-31,沙特,6.84,1,2014
5773,2014-06-30,沙特,3.93,2,2014
5774,2014-09-30,沙特,2.06,3,2014
5775,2014-12-31,沙特,2.55,4,2014
5776,2015-03-31,沙特,3.12,1,2015
5777,2015-06-30,沙特,5.38,2,2015
5778,2015-09-30,沙特,4.7,3,2015
5779,2015-12-31,沙特,4.84,4,2015
5780,2016-03-31,沙特,3.34,1,2016
5781,2016-06-30,沙特,0.89,2,2016
5782,2016-09-30,沙特,0.44,3,2016
5783,2016-12-31,沙特,2.84,4,2016
5784,2017-03-31,沙特,0.53,1,2017
5785,2017-06-30,沙特,0.28,2,2017
5786,2017-09-30,沙特,1.76,3,2017
5787,2017-12-31,沙特,1.07,4,2017
5788,2018-03-31,沙特,2.4,1,2018
5789,2018-06-30,沙特,2.91,2,2018
5790,2018-09-30,沙特,3.08,3,2018
5791,2018-12-31,沙特,4.35,4,2018
5792,2019-03-31,沙特,1.35,1,2019
5793,2019-06-30,沙特,1.57,2,2019
5794,2019-09-30,沙特,0.91,3,2019
5795,2019-12-31,沙特,0.59,4,2019
5796,2020-03-31,沙特,-0.84,1,2020
5797,2020-06-30,沙特,-7.07,2,2020
5798,2020-09-30,沙特,-3.84,3,2020
5799,2020-12-31,沙特,-2.68,4,2020
5800,2021-03-31,沙特,0.52,1,2021
5801,2021-06-30,沙特,5.07,2,2021
5802,2021-09-30,沙特,6.32,3,2021
5803,2021-12-31,沙特,8.35,4,2021
5804,2022-03-31,沙特,7.53,1,2022
5805,2022-06-30,沙特,9.1,2,2022
5806,2022-09-30,沙特,8,3,2022
5807,2022-12-31,沙特,5.57,4,2022
5808,2023-03-31,沙特,3.21,1,2023
5809,2023-06-30,沙特,1.65,2,2023
5810,2023-09-30,沙特,-3.19,3,2023
5811,2023-12-31,沙特,-4.29,4,2023
5812,2024-03-31,沙特,-1.75,1,2024
5946,1981-03-31,瑞士,1.2,1,1981
5947,1981-06-30,瑞士,2.2,2,1981
5948,1981-09-30,瑞士,2,3,1981
5949,1981-12-31,瑞士,1.1,4,1981
5950,1982-03-31,瑞士,0.4,1,1982
5951,1982-06-30,瑞士,-1.4,2,1982
5952,1982-09-30,瑞士,-2.2,3,1982
5953,1982-12-31,瑞士,-2.2,4,1982
5954,1983-03-31,瑞士,-0.7,1,1983
5955,1983-06-30,瑞士,0.1,2,1983
5956,1983-09-30,瑞士,1.1,3,1983
5957,1983-12-31,瑞士,1.9,4,1983
5958,1984-03-31,瑞士,2.1,1,1984
5959,1984-06-30,瑞士,2.5,2,1984
5960,1984-09-30,瑞士,3.6,3,1984
5961,1984-12-31,瑞士,4.1,4,1984
5962,1985-03-31,瑞士,4.4,1,1985
5963,1985-06-30,瑞士,4.5,2,1985
5964,1985-09-30,瑞士,3,3,1985
5965,1985-12-31,瑞士,3,4,1985
5966,1986-03-31,瑞士,2.1,1,1986
5967,1986-06-30,瑞士,2.2,2,1986
5968,1986-09-30,瑞士,2,3,1986
5969,1986-12-31,瑞士,1.1,4,1986
5970,1987-03-31,瑞士,0.7,1,1987
5971,1987-06-30,瑞士,0.8,2,1987
5972,1987-09-30,瑞士,1.9,3,1987
5973,1987-12-31,瑞士,2.8,4,1987
5974,1988-03-31,瑞士,3.2,1,1988
5975,1988-06-30,瑞士,3,2,1988
5976,1988-09-30,瑞士,2.9,3,1988
5977,1988-12-31,瑞士,4,4,1988
5978,1989-03-31,瑞士,4.1,1,1989
5979,1989-06-30,瑞士,5.1,2,1989
5980,1989-09-30,瑞士,4.6,3,1989
5981,1989-12-31,瑞士,3.9,4,1989
5982,1990-03-31,瑞士,5.7,1,1990
5983,1990-06-30,瑞士,4.3,2,1990
5984,1990-09-30,瑞士,3.3,3,1990
5985,1990-12-31,瑞士,1.7,4,1990
5986,1991-03-31,瑞士,-0.2,1,1991
5987,1991-06-30,瑞士,-1.6,2,1991
5988,1991-09-30,瑞士,-1.3,3,1991
5989,1991-12-31,瑞士,-0.7,4,1991
5990,1992-03-31,瑞士,-0.1,1,1992
5991,1992-06-30,瑞士,0.8,2,1992
5992,1992-09-30,瑞士,-0.1,3,1992
5993,1992-12-31,瑞士,-1.1,4,1992
5994,1993-03-31,瑞士,-2.1,1,1993
5995,1993-06-30,瑞士,-0.8,2,1993
5996,1993-09-30,瑞士,0.6,3,1993
5997,1993-12-31,瑞士,1.7,4,1993
5998,1994-03-31,瑞士,2.5,1,1994
5999,1994-06-30,瑞士,0.4,2,1994
6000,1994-09-30,瑞士,1.1,3,1994
6001,1994-12-31,瑞士,1.2,4,1994
6002,1995-03-31,瑞士,0.1,1,1995
6003,1995-06-30,瑞士,1.2,2,1995
6004,1995-09-30,瑞士,0.8,3,1995
6005,1995-12-31,瑞士,0.1,4,1995
6006,1996-03-31,瑞士,1,1,1996
6007,1996-06-30,瑞士,0.5,2,1996
6008,1996-09-30,瑞士,-0.1,3,1996
6009,1996-12-31,瑞士,0.4,4,1996
6010,1997-03-31,瑞士,1.2,1,1997
6011,1997-06-30,瑞士,1.7,2,1997
6012,1997-09-30,瑞士,2.9,3,1997
6013,1997-12-31,瑞士,3.2,4,1997
6014,1998-03-31,瑞士,3.1,1,1998
6015,1998-06-30,瑞士,4,2,1998
6016,1998-09-30,瑞士,2.8,3,1998
6017,1998-12-31,瑞士,1.9,4,1998
6018,1999-03-31,瑞士,1,1,1999
6019,1999-06-30,瑞士,0.6,2,1999
6020,1999-09-30,瑞士,1.2,3,1999
6021,1999-12-31,瑞士,3.7,4,1999
6022,2000-03-31,瑞士,4.3,1,2000
6023,2000-06-30,瑞士,4.1,2,2000
6024,2000-09-30,瑞士,4.5,3,2000
6025,2000-12-31,瑞士,3.5,4,2000
6026,2001-03-31,瑞士,2.5,1,2001
6027,2001-06-30,瑞士,2.6,2,2001
6028,2001-09-30,瑞士,1.6,3,2001
6029,2001-12-31,瑞士,-0.1,4,2001
6030,2002-03-31,瑞士,0.1,1,2002
6031,2002-06-30,瑞士,-0.1,2,2002
6032,2002-09-30,瑞士,-0.1,3,2002
6033,2002-12-31,瑞士,-0.2,4,2002
6034,2003-03-31,瑞士,-0.7,1,2003
6035,2003-06-30,瑞士,-1.2,2,2003
6036,2003-09-30,瑞士,-0.1,3,2003
6037,2003-12-31,瑞士,1.6,4,2003
6038,2004-03-31,瑞士,2.5,1,2004
6039,2004-06-30,瑞士,3.7,2,2004
6040,2004-09-30,瑞士,2.5,3,2004
6041,2004-12-31,瑞士,1.5,4,2004
6042,2005-03-31,瑞士,1.8,1,2005
6043,2005-06-30,瑞士,2.1,2,2005
6044,2005-09-30,瑞士,3.3,3,2005
6045,2005-12-31,瑞士,4.2,4,2005
6046,2006-03-31,瑞士,4.5,1,2006
6047,2006-06-30,瑞士,4.3,2,2006
6048,2006-09-30,瑞士,3.8,3,2006
6049,2006-12-31,瑞士,4.1,4,2006
6050,2007-03-31,瑞士,3.3,1,2007
6051,2007-06-30,瑞士,4.2,2,2007
6052,2007-09-30,瑞士,4.3,3,2007
6053,2007-12-31,瑞士,3.9,4,2007
6054,2008-03-31,瑞士,4.2,1,2008
6055,2008-06-30,瑞士,3.8,2,2008
6056,2008-09-30,瑞士,3.4,3,2008
6057,2008-12-31,瑞士,-0.6,4,2008
6058,2009-03-31,瑞士,-3.2,1,2009
6059,2009-06-30,瑞士,-3.7,2,2009
6060,2009-09-30,瑞士,-2.9,3,2009
6061,2009-12-31,瑞士,0.7,4,2009
6062,2010-03-31,瑞士,3.5,1,2010
6063,2010-06-30,瑞士,3.6,2,2010
6064,2010-09-30,瑞士,2.7,3,2010
6065,2010-12-31,瑞士,3,4,2010
6066,2011-03-31,瑞士,2.6,1,2011
6067,2011-06-30,瑞士,2.5,2,2011
6068,2011-09-30,瑞士,1.7,3,2011
6069,2011-12-31,瑞士,0.9,4,2011
6070,2012-03-31,瑞士,0.9,1,2012
6071,2012-06-30,瑞士,0.6,2,2012
6072,2012-09-30,瑞士,1.8,3,2012
6073,2012-12-31,瑞士,1.7,4,2012
6074,2013-03-31,瑞士,1.5,1,2013
6075,2013-06-30,瑞士,2,2,2013
6076,2013-09-30,瑞士,1.8,3,2013
6077,2013-12-31,瑞士,2.1,4,2013
6078,2014-03-31,瑞士,2.2,1,2014
6079,2014-06-30,瑞士,2.3,2,2014
6080,2014-09-30,瑞士,2.2,3,2014
6081,2014-12-31,瑞士,2.6,4,2014
6082,2015-03-31,瑞士,1.8,1,2015
6083,2015-06-30,瑞士,1.6,2,2015
6084,2015-09-30,瑞士,1.6,3,2015
6085,2015-12-31,瑞士,1.4,4,2015
6086,2016-03-31,瑞士,2,1,2016
6087,2016-06-30,瑞士,2.1,2,2016
6088,2016-09-30,瑞士,2.3,3,2016
6089,2016-12-31,瑞士,1.9,4,2016
6090,2017-03-31,瑞士,1.6,1,2017
6091,2017-06-30,瑞士,1.2,2,2017
6092,2017-09-30,瑞士,1,3,2017
6093,2017-12-31,瑞士,1.9,4,2017
6094,2018-03-31,瑞士,2.9,1,2018
6095,2018-06-30,瑞士,3.8,2,2018
6096,2018-09-30,瑞士,2.8,3,2018
6097,2018-12-31,瑞士,2,4,2018
6098,2019-03-31,瑞士,1.1,1,2019
6099,2019-06-30,瑞士,0.5,2,2019
6100,2019-09-30,瑞士,1.3,3,2019
6101,2019-12-31,瑞士,1.7,4,2019
6102,2020-03-31,瑞士,0.1,1,2020
6103,2020-06-30,瑞士,-7,2,2020
6104,2020-09-30,瑞士,-1,3,2020
6105,2020-12-31,瑞士,-1.2,4,2020
6106,2021-03-31,瑞士,0.6,1,2021
6107,2021-06-30,瑞士,10.5,2,2021
6108,2021-09-30,瑞士,5.5,3,2021
6109,2021-12-31,瑞士,5.3,4,2021
6110,2022-03-31,瑞士,4.9,1,2022
6111,2022-06-30,瑞士,3.2,2,2022
6112,2022-09-30,瑞士,1.4,3,2022
6113,2022-12-31,瑞士,1.2,4,2022
6114,2023-03-31,瑞士,1.6,1,2023
6115,2023-06-30,瑞士,0.4,2,2023
6116,2023-09-30,瑞士,0.4,3,2023
6117,2023-12-31,瑞士,0.7,4,2023
6118,2024-03-31,瑞士,0.8,1,2024
6312,1996-03-31,波兰,8.3,1,1996
6313,1996-06-30,波兰,8.4,2,1996
6314,1996-09-30,波兰,6.6,3,1996
6315,1996-12-31,波兰,1.7,4,1996
6316,1997-03-31,波兰,5.8,1,1997
6317,1997-06-30,波兰,5.1,2,1997
6318,1997-09-30,波兰,4.4,3,1997
6319,1997-12-31,波兰,10,4,1997
6320,1998-03-31,波兰,5.6,1,1998
6321,1998-06-30,波兰,4.1,2,1998
6322,1998-09-30,波兰,4.7,3,1998
6323,1998-12-31,波兰,3.3,4,1998
6324,1999-03-31,波兰,2.1,1,1999
6325,1999-06-30,波兰,4.2,2,1999
6326,1999-09-30,波兰,5.3,3,1999
6327,1999-12-31,波兰,6.5,4,1999
6328,2000-03-31,波兰,6.4,1,2000
6329,2000-06-30,波兰,5.3,2,2000
6330,2000-09-30,波兰,3.6,3,2000
6331,2000-12-31,波兰,4,4,2000
6332,2001-03-31,波兰,2.9,1,2001
6333,2001-06-30,波兰,1.5,2,2001
6334,2001-09-30,波兰,1.7,3,2001
6335,2001-12-31,波兰,-0.2,4,2001
6336,2002-03-31,波兰,0.9,1,2002
6337,2002-06-30,波兰,1.9,2,2002
6338,2002-09-30,波兰,2.4,3,2002
6339,2002-12-31,波兰,2.9,4,2002
6340,2003-03-31,波兰,2.6,1,2003
6341,2003-06-30,波兰,3.6,2,2003
6342,2003-09-30,波兰,3.9,3,2003
6343,2003-12-31,波兰,4.2,4,2003
6344,2004-03-31,波兰,6.1,1,2004
6345,2004-06-30,波兰,5.2,2,2004
6346,2004-09-30,波兰,3.8,3,2004
6347,2004-12-31,波兰,4.1,4,2004
6348,2005-03-31,波兰,2.5,1,2005
6349,2005-06-30,波兰,2.1,2,2005
6350,2005-09-30,波兰,4.2,3,2005
6351,2005-12-31,波兰,4.9,4,2005
6352,2006-03-31,波兰,5.7,1,2006
